mode,pred_len,seed,window_start,sq_err,abs_err
CI,336,789,12544,0.5215088129043579,0.5282023549079895
CI,336,789,12545,0.5360551476478577,0.534105658531189
CI,336,789,12546,0.6045262217521667,0.5628928542137146
CI,336,789,12547,0.6396961808204651,0.5763579607009888
CI,336,789,12548,0.6737833619117737,0.5798577666282654
CI,336,789,12549,0.6649761199951172,0.5773679614067078
CI,336,789,12550,0.5984673500061035,0.5540992021560669
CI,336,789,12551,0.5451448559761047,0.5391326546669006
CI,336,789,12552,0.4910884499549866,0.513043999671936
CI,336,789,12553,0.5037972927093506,0.5204736590385437
CI,336,789,12554,0.579098641872406,0.5528364181518555
CI,336,789,12555,0.6159288287162781,0.5684352517127991
CI,336,789,12556,0.6602744460105896,0.5784184336662292
CI,336,789,12557,0.6661850214004517,0.5808215141296387
CI,336,789,12558,0.6241235136985779,0.5698366761207581
CI,336,789,12559,0.5953775644302368,0.5624876618385315
CI,336,789,12560,0.5341622233390808,0.5335235595703125
CI,336,789,12561,0.5570630431175232,0.5444906949996948
CI,336,789,12562,0.609853208065033,0.5615320205688477
CI,336,789,12563,0.6510194540023804,0.5822499394416809
CI,336,789,12564,0.6976363658905029,0.5960208773612976
CI,336,789,12565,0.7068515419960022,0.6026009321212769
CI,336,789,12566,0.6582710146903992,0.5861241817474365
CI,336,789,12567,0.611302375793457,0.5727446675300598
CI,336,789,12568,0.5471678972244263,0.5427930355072021
CI,336,789,12569,0.5605434775352478,0.5489029288291931
CI,336,789,12570,0.6140943169593811,0.5687615871429443
CI,336,789,12571,0.6426304578781128,0.5804173350334167
CI,336,789,12572,0.6793026924133301,0.5900670289993286
CI,336,789,12573,0.6713026762008667,0.589110255241394
CI,336,789,12574,0.6269965767860413,0.5786246657371521
CI,336,789,12575,0.5984911918640137,0.5657328963279724
CI,336,789,12576,0.5590392351150513,0.5459476113319397
CI,336,789,12577,0.5772829651832581,0.5549911856651306
CI,336,789,12578,0.6342430710792542,0.5775001645088196
CI,336,789,12579,0.654893696308136,0.5873845815658569
CI,336,789,12580,0.6844278573989868,0.5931205749511719
CI,336,789,12581,0.6819647550582886,0.5913664102554321
CI,336,789,12582,0.6430058479309082,0.5815221667289734
CI,336,789,12583,0.6162785291671753,0.5740087628364563
CI,336,789,12584,0.5743194222450256,0.5496804714202881
CI,336,789,12585,0.5941682457923889,0.5590201020240784
CI,336,789,12586,0.6351074576377869,0.5774909853935242
CI,336,789,12587,0.6507529020309448,0.5840300917625427
CI,336,789,12588,0.6776214241981506,0.5973672270774841
CI,336,789,12589,0.6781143546104431,0.603986918926239
CI,336,789,12590,0.6402011513710022,0.5912391543388367
CI,336,789,12591,0.6170140504837036,0.5810497999191284
CI,336,789,12592,0.5839796662330627,0.561565637588501
CI,336,789,12593,0.593061625957489,0.5664891004562378
CI,336,789,12594,0.6295725107192993,0.5803126096725464
CI,336,789,12595,0.6413182020187378,0.5853606462478638
CI,336,789,12596,0.6674336194992065,0.5904996395111084
CI,336,789,12597,0.6540911793708801,0.5867290496826172
CI,336,789,12598,0.6105127930641174,0.5756828784942627
CI,336,789,12599,0.5972930192947388,0.569423258304596
CI,336,789,12600,0.5755074620246887,0.5508244037628174
CI,336,789,12601,0.5859826803207397,0.5597038865089417
CI,336,789,12602,0.6107949614524841,0.5733510851860046
CI,336,789,12603,0.6287519931793213,0.5847374200820923
CI,336,789,12604,0.6441476941108704,0.5888011455535889
CI,336,789,12605,0.6467709541320801,0.5897610187530518
CI,336,789,12606,0.624979555606842,0.5801349878311157
CI,336,789,12607,0.6150529384613037,0.577998161315918
CI,336,789,12608,0.5951668620109558,0.5576555132865906
CI,336,789,12609,0.6025639772415161,0.565045177936554
CI,336,789,12610,0.6244361996650696,0.576995313167572
CI,336,789,12611,0.639632523059845,0.5829127430915833
CI,336,789,12612,0.649699330329895,0.5885493159294128
CI,336,789,12613,0.6566838622093201,0.5959463119506836
CI,336,789,12614,0.6371448636054993,0.5858291983604431
CI,336,789,12615,0.6306565403938293,0.5845122337341309
CI,336,789,12616,0.6069759726524353,0.5661236643791199
CI,336,789,12617,0.6062783002853394,0.5663185119628906
CI,336,789,12618,0.6165623664855957,0.5758371353149414
CI,336,789,12619,0.6283172369003296,0.5788100957870483
CI,336,789,12620,0.6440379619598389,0.5857251882553101
CI,336,789,12621,0.6468043923377991,0.5925655961036682
CI,336,789,12622,0.6243982315063477,0.5824975967407227
CI,336,789,12623,0.6161709427833557,0.5800824761390686
CI,336,789,12624,0.6059234142303467,0.5610860586166382
CI,336,789,12625,0.6115886569023132,0.5692698359489441
CI,336,789,12626,0.6270536184310913,0.5809926986694336
CI,336,789,12627,0.6284545063972473,0.5823050737380981
CI,336,789,12628,0.6440181732177734,0.5910143852233887
CI,336,789,12629,0.6452499628067017,0.5941268801689148
CI,336,789,12630,0.6222001314163208,0.5816245675086975
CI,336,789,12631,0.6158351898193359,0.5738915801048279
CI,336,789,12632,0.5969775915145874,0.5552655458450317
CI,336,789,12633,0.6020879149436951,0.5581591129302979
CI,336,789,12634,0.6122972369194031,0.5681592226028442
CI,336,789,12635,0.6128320097923279,0.574062705039978
CI,336,789,12636,0.6248952746391296,0.5843754410743713
CI,336,789,12637,0.6317601203918457,0.5893214344978333
CI,336,789,12638,0.6251538991928101,0.5823240876197815
CI,336,789,12639,0.6224701404571533,0.5821858644485474
CI,336,789,12640,0.6010792255401611,0.5588460564613342
CI,336,789,12641,0.6036741733551025,0.5619208216667175
CI,336,789,12642,0.613929808139801,0.573022723197937
CI,336,789,12643,0.6045621037483215,0.5685210227966309
CI,336,789,12644,0.6194745302200317,0.5814920663833618
CI,336,789,12645,0.624175488948822,0.5843854546546936
CI,336,789,12646,0.6079591512680054,0.573243260383606
CI,336,789,12647,0.6104117631912231,0.5690005421638489
CI,336,789,12648,0.611340343952179,0.5588172078132629
CI,336,789,12649,0.6196637749671936,0.5666019320487976
CI,336,789,12650,0.6228586435317993,0.5780078172683716
CI,336,789,12651,0.6110480427742004,0.575154721736908
CI,336,789,12652,0.6122688055038452,0.5778754353523254
CI,336,789,12653,0.6068853139877319,0.5756374597549438
CI,336,789,12654,0.5910073518753052,0.563044548034668
CI,336,789,12655,0.59597247838974,0.5613284111022949
CI,336,789,12656,0.5890740752220154,0.5456488132476807
CI,336,789,12657,0.5844324827194214,0.5481167435646057
CI,336,789,12658,0.5758829712867737,0.5503568053245544
CI,336,789,12659,0.577839195728302,0.5541870594024658
CI,336,789,12660,0.5769261121749878,0.5565636157989502
CI,336,789,12661,0.57676762342453,0.5577951669692993
CI,336,789,12662,0.5858206152915955,0.560058057308197
CI,336,789,12663,0.5919041633605957,0.5548278093338013
CI,336,789,12664,0.5961684584617615,0.5424261093139648
CI,336,789,12665,0.5937867760658264,0.5434484481811523
CI,336,789,12666,0.5712774991989136,0.5440157651901245
CI,336,789,12667,0.5671124458312988,0.5462666153907776
CI,336,789,12668,0.5678523182868958,0.5512816905975342
CI,336,789,12669,0.567842423915863,0.5546498894691467
CI,336,789,12670,0.5622199177742004,0.5492050051689148
CI,336,789,12671,0.5612626671791077,0.539006769657135
CI,336,789,12672,0.5762556195259094,0.5320298671722412
CI,336,789,12673,0.5850304961204529,0.538510262966156
CI,336,789,12674,0.5689427256584167,0.5415772795677185
CI,336,789,12675,0.5643725395202637,0.545182466506958
CI,336,789,12676,0.5563293099403381,0.5429232120513916
CI,336,789,12677,0.5592816472053528,0.5456831455230713
CI,336,789,12678,0.5670409202575684,0.547617495059967
CI,336,789,12679,0.5791523456573486,0.5476140379905701
CI,336,789,12680,0.57985520362854,0.5306451916694641
CI,336,789,12681,0.5888355374336243,0.5383652448654175
CI,336,789,12682,0.575066328048706,0.5435616374015808
CI,336,789,12683,0.5679115653038025,0.5454388856887817
CI,336,789,12684,0.5717179775238037,0.547753095626831
CI,336,789,12685,0.5775514841079712,0.5541143417358398
CI,336,789,12686,0.5771274566650391,0.5472994446754456
CI,336,789,12687,0.5891976952552795,0.5522522926330566
CI,336,789,12688,0.5890510082244873,0.5412534475326538
CI,336,789,12689,0.5880110263824463,0.540188193321228
CI,336,789,12690,0.5683342218399048,0.5428391695022583
CI,336,789,12691,0.5613694787025452,0.5443227887153625
CI,336,789,12692,0.5546010136604309,0.5419299602508545
CI,336,789,12693,0.5623594522476196,0.5476914048194885
CI,336,789,12694,0.5598361492156982,0.5409223437309265
CI,336,789,12695,0.5709844827651978,0.5378595590591431
CI,336,789,12696,0.5788788199424744,0.5301593542098999
CI,336,789,12697,0.5931939482688904,0.5387895703315735
CI,336,789,12698,0.5677736401557922,0.5403282642364502
CI,336,789,12699,0.5648906826972961,0.5416815280914307
CI,336,789,12700,0.56354820728302,0.547002375125885
CI,336,789,12701,0.5659999251365662,0.549911618232727
CI,336,789,12702,0.5664052367210388,0.541913628578186
CI,336,789,12703,0.5817238688468933,0.5469799041748047
CI,336,789,12704,0.5833004117012024,0.5341957211494446
CI,336,789,12705,0.5850222110748291,0.5378831624984741
CI,336,789,12706,0.5738212466239929,0.5372911095619202
CI,336,789,12707,0.5665082931518555,0.5413286685943604
CI,336,789,12708,0.5659313201904297,0.5463173389434814
CI,336,789,12709,0.5694443583488464,0.5503638982772827
CI,336,789,12710,0.5711414217948914,0.5480530261993408
CI,336,789,12711,0.5876852869987488,0.549415647983551
CI,336,789,12712,0.5857181549072266,0.5340501070022583
CI,336,789,12713,0.5834099650382996,0.5339086651802063
CI,336,789,12714,0.5746784806251526,0.5402974486351013
CI,336,789,12715,0.5644805431365967,0.5369235873222351
CI,336,789,12716,0.5624960660934448,0.5370135307312012
CI,336,789,12717,0.569637656211853,0.5386645793914795
CI,336,789,12718,0.5701592564582825,0.5339649319648743
CI,336,789,12719,0.5759361386299133,0.5338082909584045
CI,336,789,12720,0.5789965987205505,0.5228949189186096
CI,336,789,12721,0.5782704949378967,0.5213717222213745
CI,336,789,12722,0.5610432624816895,0.5232151746749878
CI,336,789,12723,0.5598105192184448,0.5233791470527649
CI,336,789,12724,0.5486904382705688,0.5202301144599915
CI,336,789,12725,0.5575406551361084,0.5248358845710754
CI,336,789,12726,0.5591093897819519,0.5188338756561279
CI,336,789,12727,0.5750604271888733,0.5220723152160645
CI,336,789,12728,0.5825695395469666,0.5147714614868164
CI,336,789,12729,0.5824116468429565,0.5173068046569824
CI,336,789,12730,0.5612742304801941,0.518140435218811
CI,336,789,12731,0.5625900626182556,0.5244830250740051
CI,336,789,12732,0.5597423315048218,0.5290805101394653
CI,336,789,12733,0.5699082612991333,0.5354796051979065
CI,336,789,12734,0.5704100728034973,0.5261343717575073
CI,336,789,12735,0.5787559747695923,0.5269507765769958
CI,336,789,12736,0.5801001191139221,0.5144556164741516
CI,336,789,12737,0.580659031867981,0.5169956088066101
CI,336,789,12738,0.554592490196228,0.512904703617096
CI,336,789,12739,0.5502137541770935,0.5134873986244202
CI,336,789,12740,0.5455560088157654,0.5127448439598083
CI,336,789,12741,0.5508738160133362,0.5120590925216675
CI,336,789,12742,0.5544719099998474,0.5053360462188721
CI,336,789,12743,0.5649212598800659,0.5066698789596558
CI,336,789,12744,0.565074622631073,0.4989020824432373
CI,336,789,12745,0.5773131847381592,0.507398247718811
CI,336,789,12746,0.5445467829704285,0.5023608207702637
CI,336,789,12747,0.5428032279014587,0.5065874457359314
CI,336,789,12748,0.534827470779419,0.5027478933334351
CI,336,789,12749,0.5349050164222717,0.4997045695781708
CI,336,789,12750,0.5359496474266052,0.4942346513271332
CI,336,789,12751,0.5498871803283691,0.49848708510398865
CI,336,789,12752,0.5608597993850708,0.49217793345451355
CI,336,789,12753,0.5635436773300171,0.49500057101249695
CI,336,789,12754,0.5444018244743347,0.4944172501564026
CI,336,789,12755,0.5482500195503235,0.5036899447441101
CI,336,789,12756,0.550159752368927,0.5083882808685303
CI,336,789,12757,0.5535508394241333,0.5100108981132507
CI,336,789,12758,0.5533995628356934,0.4979788362979889
CI,336,789,12759,0.5634774565696716,0.5003193616867065
CI,336,789,12760,0.5715383887290955,0.49054181575775146
CI,336,789,12761,0.5750038027763367,0.4923956096172333
CI,336,789,12762,0.5465723276138306,0.4899802505970001
CI,336,789,12763,0.5410141348838806,0.4869716167449951
CI,336,789,12764,0.5436562895774841,0.4881528913974762
CI,336,789,12765,0.5439121127128601,0.48622313141822815
CI,336,789,12766,0.5487246513366699,0.4839390218257904
CI,336,789,12767,0.5502291321754456,0.4816543459892273
CI,336,789,12768,0.5615600943565369,0.47657307982444763
CI,336,789,12769,0.573853075504303,0.488522469997406
CI,336,789,12770,0.5454625487327576,0.48575595021247864
CI,336,789,12771,0.5433948636054993,0.4839610755443573
CI,336,789,12772,0.5506504774093628,0.49274545907974243
CI,336,789,12773,0.5586721897125244,0.496518075466156
CI,336,789,12774,0.5639612078666687,0.4902777075767517
CI,336,789,12775,0.5759276151657104,0.4939284324645996
CI,336,789,12776,0.5796504616737366,0.4845934808254242
CI,336,789,12777,0.5857478976249695,0.4901747703552246
CI,336,789,12778,0.5585437417030334,0.4832229018211365
CI,336,789,12779,0.5478326082229614,0.4852410554885864
CI,336,789,12780,0.5615853071212769,0.492459237575531
CI,336,789,12781,0.5706976652145386,0.49227654933929443
CI,336,789,12782,0.5779208540916443,0.49071595072746277
CI,336,789,12783,0.5808433294296265,0.4859432280063629
CI,336,789,12784,0.5905689597129822,0.48356959223747253
CI,336,789,12785,0.5936421155929565,0.48645859956741333
CI,336,789,12786,0.5608365535736084,0.4845697283744812
CI,336,789,12787,0.5646110773086548,0.48445647954940796
CI,336,789,12788,0.5677850246429443,0.4904668927192688
CI,336,789,12789,0.5641645193099976,0.48437488079071045
CI,336,789,12790,0.5715457797050476,0.4833856523036957
CI,336,789,12791,0.5800117254257202,0.48336324095726013
CI,336,789,12792,0.5955119132995605,0.48018068075180054
CI,336,789,12793,0.6018979549407959,0.48921462893486023
CI,336,789,12794,0.5785571932792664,0.48955997824668884
CI,336,789,12795,0.5706466436386108,0.4867040812969208
CI,336,789,12796,0.5804247260093689,0.49588972330093384
CI,336,789,12797,0.5765998363494873,0.49046003818511963
CI,336,789,12798,0.5757520794868469,0.48544278740882874
CI,336,789,12799,0.5699954628944397,0.4801364839076996
CI,336,789,12800,0.5732043385505676,0.47099822759628296
CI,336,789,12801,0.5823071599006653,0.4777687191963196
CI,336,789,12802,0.5498743057250977,0.47332820296287537
CI,336,789,12803,0.5404053330421448,0.4712061882019043
CI,336,789,12804,0.5597431659698486,0.4831085503101349
CI,336,789,12805,0.5650344491004944,0.4838973581790924
CI,336,789,12806,0.5663483738899231,0.47599974274635315
CI,336,789,12807,0.5635057091712952,0.4736098051071167
CI,336,789,12808,0.5724030137062073,0.46851083636283875
CI,336,789,12809,0.5812159776687622,0.4726024568080902
CI,336,789,12810,0.560241162776947,0.4706740379333496
CI,336,789,12811,0.550442636013031,0.46889379620552063
CI,336,789,12812,0.5639561414718628,0.4800451397895813
CI,336,789,12813,0.5619435906410217,0.47444412112236023
CI,336,789,12814,0.5771058797836304,0.4751090705394745
CI,336,789,12815,0.5842812657356262,0.4716358780860901
CI,336,789,12816,0.5972391366958618,0.4735499620437622
CI,336,789,12817,0.5894744396209717,0.4714158773422241
CI,336,789,12818,0.5668373107910156,0.47181379795074463
CI,336,789,12819,0.5588182806968689,0.46586301922798157
CI,336,789,12820,0.5655158162117004,0.47347399592399597
CI,336,789,12821,0.5653190612792969,0.47436636686325073
CI,336,789,12822,0.5701113343238831,0.47165000438690186
CI,336,789,12823,0.5710806250572205,0.46820151805877686
CI,336,789,12824,0.5846846103668213,0.463962197303772
CI,336,789,12825,0.5799938440322876,0.46524888277053833
CI,336,789,12826,0.5564867854118347,0.4621511399745941
CI,336,789,12827,0.554428219795227,0.4649445712566376
CI,336,789,12828,0.5724689364433289,0.4773128032684326
CI,336,789,12829,0.574278712272644,0.473594605922699
CI,336,789,12830,0.582641065120697,0.4711996912956238
CI,336,789,12831,0.5867441296577454,0.46943098306655884
CI,336,789,12832,0.5851108431816101,0.458295077085495
CI,336,789,12833,0.5886980891227722,0.4590371549129486
CI,336,789,12834,0.563307523727417,0.453858345746994
CI,336,789,12835,0.561120867729187,0.452907532453537
CI,336,789,12836,0.5830099582672119,0.46913108229637146
CI,336,789,12837,0.5810302495956421,0.46529850363731384
CI,336,789,12838,0.5853005647659302,0.46499815583229065
CI,336,789,12839,0.578447163105011,0.4548802077770233
CI,336,789,12840,0.5897067189216614,0.4548266530036926
CI,336,789,12841,0.594733715057373,0.4594569802284241
CI,336,789,12842,0.5839453935623169,0.46512365341186523
CI,336,789,12843,0.5754877328872681,0.45792704820632935
CI,336,789,12844,0.5926281213760376,0.4750560224056244
CI,336,789,12845,0.5754544138908386,0.46602532267570496
CI,336,789,12846,0.5751057267189026,0.4623774290084839
CI,336,789,12847,0.5702255964279175,0.4601454734802246
CI,336,789,12848,0.5662000775337219,0.452484130859375
CI,336,789,12849,0.5711326003074646,0.45880597829818726
CI,336,789,12850,0.5519472360610962,0.45795100927352905
CI,336,789,12851,0.5383467078208923,0.4497751295566559
CI,336,789,12852,0.5526570081710815,0.4611550569534302
CI,336,789,12853,0.5516716241836548,0.4564015865325928
CI,336,789,12854,0.5547564029693604,0.44890889525413513
CI,336,789,12855,0.5528861880302429,0.4456929862499237
CI,336,789,12856,0.5566520094871521,0.4426431357860565
CI,336,789,12857,0.5525245070457458,0.4450167119503021
CI,336,789,12858,0.5311142206192017,0.44220519065856934
CI,336,789,12859,0.522337794303894,0.43747207522392273
CI,336,789,12860,0.5257737636566162,0.438818097114563
CI,336,789,12861,0.5164596438407898,0.4371473789215088
CI,336,789,12862,0.5236086845397949,0.43598195910453796
CI,336,789,12863,0.5334404110908508,0.4351947009563446
CI,336,789,12864,0.5420679450035095,0.433826208114624
CI,336,789,12865,0.5478233098983765,0.4390106499195099
CI,336,789,12866,0.5166928768157959,0.4339941442012787
CI,336,789,12867,0.5013771057128906,0.432699054479599
CI,336,789,12868,0.49593761563301086,0.43524599075317383
CI,336,789,12869,0.47753283381462097,0.43002355098724365
CI,336,789,12870,0.4656429588794708,0.42060014605522156
CI,336,789,12871,0.45522552728652954,0.41915619373321533
CI,336,789,12872,0.4481843113899231,0.41733112931251526
CI,336,789,12873,0.4464781880378723,0.4182211458683014
CI,336,789,12874,0.4324955642223358,0.41801396012306213
CI,336,789,12875,0.429597407579422,0.42039692401885986
CI,336,789,12876,0.4389486312866211,0.4267333745956421
CI,336,789,12877,0.43541038036346436,0.4235764741897583
CI,336,789,12878,0.4428403675556183,0.42333006858825684
CI,336,789,12879,0.4480518102645874,0.42640718817710876
CI,336,789,12880,0.4451398253440857,0.42452093958854675
CI,336,789,12881,0.44483789801597595,0.4226510226726532
CI,336,789,12882,0.4391181468963623,0.42757487297058105
CI,336,789,12883,0.4394685924053192,0.42225268483161926
CI,336,789,12884,0.4487827718257904,0.4232169985771179
CI,336,789,12885,0.45155033469200134,0.4230082929134369
CI,336,789,12886,0.4609392583370209,0.42328792810440063
CI,336,789,12887,0.4710988998413086,0.42994067072868347
CI,336,789,12888,0.46884220838546753,0.42178571224212646
CI,336,789,12889,0.475673109292984,0.4275186061859131
CI,336,789,12890,0.45656123757362366,0.42611274123191833
CI,336,789,12891,0.45238375663757324,0.42624032497406006
CI,336,789,12892,0.45344313979148865,0.43249276280403137
CI,336,789,12893,0.4469783902168274,0.43254008889198303
CI,336,789,12894,0.44424551725387573,0.4319967031478882
CI,336,789,12895,0.4371478855609894,0.42732107639312744
CI,336,789,12896,0.42636188864707947,0.4209434390068054
CI,336,789,12897,0.4275183081626892,0.4220515191555023
CI,336,789,12898,0.425352543592453,0.42607566714286804
CI,336,789,12899,0.4256376624107361,0.4291256368160248
CI,336,789,12900,0.4373958706855774,0.4356423020362854
CI,336,789,12901,0.44498884677886963,0.43732544779777527
CI,336,789,12902,0.449951171875,0.4405984580516815
CI,336,789,12903,0.44691649079322815,0.44205614924430847
CI,336,789,12904,0.43949171900749207,0.43508094549179077
CI,336,789,12905,0.4420050084590912,0.4362149238586426
CI,336,789,12906,0.44728654623031616,0.44481781125068665
CI,336,789,12907,0.4541163444519043,0.4441065192222595
CI,336,789,12908,0.4594174325466156,0.44572827219963074
CI,336,789,12909,0.447404146194458,0.4384700059890747
CI,336,789,12910,0.4385893940925598,0.4328308403491974
CI,336,789,12911,0.4452744424343109,0.43436071276664734
CI,336,789,12912,0.4378078579902649,0.42539161443710327
CI,336,789,12913,0.44464048743247986,0.4307226538658142
CI,336,789,12914,0.4417012333869934,0.4376680552959442
CI,336,789,12915,0.4446572959423065,0.44386741518974304
CI,336,789,12916,0.4542425572872162,0.45089659094810486
CI,336,789,12917,0.4421776831150055,0.4441043436527252
CI,336,789,12918,0.43178701400756836,0.4394640624523163
CI,336,789,12919,0.42222023010253906,0.43484053015708923
CI,336,789,12920,0.40438154339790344,0.42615705728530884
CI,336,789,12921,0.40815362334251404,0.42894119024276733
CI,336,789,12922,0.4135240614414215,0.4350582957267761
CI,336,789,12923,0.4239414632320404,0.43916061520576477
CI,336,789,12924,0.44032976031303406,0.4494837522506714
CI,336,789,12925,0.4413595199584961,0.45101606845855713
CI,336,789,12926,0.4422501027584076,0.4520622193813324
CI,336,789,12927,0.4305497407913208,0.4501986801624298
CI,336,789,12928,0.4217870235443115,0.44453534483909607
CI,336,789,12929,0.42483022809028625,0.44661587476730347
CI,336,789,12930,0.43198511004447937,0.4538801312446594
CI,336,789,12931,0.4371749758720398,0.4565189778804779
CI,336,789,12932,0.4529164433479309,0.4580693542957306
CI,336,789,12933,0.4467869997024536,0.45160698890686035
CI,336,789,12934,0.44008713960647583,0.44886326789855957
CI,336,789,12935,0.4303669035434723,0.446096807718277
CI,336,789,12936,0.42548173666000366,0.43969833850860596
CI,336,789,12937,0.42868226766586304,0.44288894534111023
CI,336,789,12938,0.4251824915409088,0.44476577639579773
CI,336,789,12939,0.4396122992038727,0.45089155435562134
CI,336,789,12940,0.45506930351257324,0.45851898193359375
CI,336,789,12941,0.44757142663002014,0.4582124948501587
CI,336,789,12942,0.43176957964897156,0.4471209645271301
CI,336,789,12943,0.4204918146133423,0.44783124327659607
CI,336,789,12944,0.39955875277519226,0.4425176978111267
CI,336,789,12945,0.40921685099601746,0.44712501764297485
CI,336,789,12946,0.4163264036178589,0.4513418972492218
CI,336,789,12947,0.4285421073436737,0.46159300208091736
CI,336,789,12948,0.4511491358280182,0.46807196736335754
CI,336,789,12949,0.44747212529182434,0.46481311321258545
CI,336,789,12950,0.4340209364891052,0.46536824107170105
CI,336,789,12951,0.42237386107444763,0.45818883180618286
CI,336,789,12952,0.4047681391239166,0.4519346356391907
CI,336,789,12953,0.42001405358314514,0.4619731307029724
CI,336,789,12954,0.44811874628067017,0.4762129783630371
CI,336,789,12955,0.4590902328491211,0.4811270534992218
CI,336,789,12956,0.4752636253833771,0.4832650423049927
CI,336,789,12957,0.4716777503490448,0.47679105401039124
CI,336,789,12958,0.44964542984962463,0.4626997113227844
CI,336,789,12959,0.43981409072875977,0.46210360527038574
CI,336,789,12960,0.41434934735298157,0.4496215879917145
CI,336,789,12961,0.417613685131073,0.4562779664993286
CI,336,789,12962,0.4410313665866852,0.4692997336387634
CI,336,789,12963,0.45078733563423157,0.4724252223968506
CI,336,789,12964,0.4851453900337219,0.4828277826309204
CI,336,789,12965,0.4960074722766876,0.48540952801704407
CI,336,789,12966,0.49226969480514526,0.48764634132385254
CI,336,789,12967,0.47834765911102295,0.4815250635147095
CI,336,789,12968,0.44289344549179077,0.4647443890571594
CI,336,789,12969,0.4581090211868286,0.47544965147972107
CI,336,789,12970,0.4830554723739624,0.48573464155197144
CI,336,789,12971,0.4852842390537262,0.4861273765563965
CI,336,789,12972,0.5041526556015015,0.4943282902240753
CI,336,789,12973,0.49489691853523254,0.4862915873527527
CI,336,789,12974,0.4720820188522339,0.474942147731781
CI,336,789,12975,0.4614437222480774,0.47608670592308044
CI,336,789,12976,0.43397265672683716,0.4623362123966217
CI,336,789,12977,0.44158560037612915,0.4692533314228058
CI,336,789,12978,0.46785786747932434,0.48106008768081665
CI,336,789,12979,0.46602052450180054,0.4786851108074188
CI,336,789,12980,0.4835430085659027,0.4848833978176117
CI,336,789,12981,0.46851229667663574,0.4791657328605652
CI,336,789,12982,0.4363349378108978,0.463389128446579
CI,336,789,12983,0.4306205213069916,0.46665969491004944
CI,336,789,12984,0.40187355875968933,0.4494668245315552
CI,336,789,12985,0.4149472415447235,0.45727434754371643
CI,336,789,12986,0.45064979791641235,0.47628140449523926
CI,336,789,12987,0.4563528895378113,0.47553372383117676
CI,336,789,12988,0.4858003854751587,0.4883246421813965
CI,336,789,12989,0.4922628104686737,0.4893915057182312
CI,336,789,12990,0.47233667969703674,0.47754108905792236
CI,336,789,12991,0.4623653292655945,0.48328694701194763
CI,336,789,12992,0.4304603934288025,0.4662500023841858
CI,336,789,12993,0.4486065208911896,0.4774307906627655
CI,336,789,12994,0.4810347557067871,0.48662009835243225
CI,336,789,12995,0.4850867688655853,0.4935244619846344
CI,336,789,12996,0.5165566205978394,0.5061706900596619
CI,336,789,12997,0.5081614851951599,0.5008835196495056
CI,336,789,12998,0.4768829643726349,0.48794248700141907
CI,336,789,12999,0.45850569009780884,0.4867822527885437
CI,336,789,13000,0.4402073323726654,0.4770369231700897
CI,336,789,13001,0.45074084401130676,0.4827304184436798
CI,336,789,13002,0.4906456172466278,0.5035168528556824
CI,336,789,13003,0.48349475860595703,0.49682527780532837
CI,336,789,13004,0.5054972767829895,0.5031431913375854
CI,336,789,13005,0.5030550956726074,0.4997953474521637
CI,336,789,13006,0.47349444031715393,0.489980012178421
CI,336,789,13007,0.4567471444606781,0.4890255033969879
CI,336,789,13008,0.42958545684814453,0.47469812631607056
CI,336,789,13009,0.4401993453502655,0.4801790714263916
CI,336,789,13010,0.4811273515224457,0.49999260902404785
CI,336,789,13011,0.4866853356361389,0.5034441947937012
CI,336,789,13012,0.5252087116241455,0.515428364276886
CI,336,789,13013,0.5267242789268494,0.5111307501792908
CI,336,789,13014,0.4989388883113861,0.5023238658905029
CI,336,789,13015,0.4773605763912201,0.49910983443260193
CI,336,789,13016,0.4411695599555969,0.48740318417549133
CI,336,789,13017,0.46047142148017883,0.4987936019897461
CI,336,789,13018,0.5118096470832825,0.5197647213935852
CI,336,789,13019,0.5116631388664246,0.519538402557373
CI,336,789,13020,0.5515921115875244,0.5331863164901733
CI,336,789,13021,0.5497979521751404,0.5302233695983887
CI,336,789,13022,0.5186712741851807,0.5218902230262756
CI,336,789,13023,0.4973568916320801,0.5200706124305725
CI,336,789,13024,0.45507219433784485,0.501423716545105
CI,336,789,13025,0.4744112491607666,0.5110021233558655
CI,336,789,13026,0.5359200239181519,0.5369375348091125
CI,336,789,13027,0.5366094708442688,0.5380070209503174
CI,336,789,13028,0.5689887404441833,0.5406681895256042
CI,336,789,13029,0.5612456798553467,0.5381786823272705
CI,336,789,13030,0.5164926648139954,0.5222393274307251
CI,336,789,13031,0.48511067032814026,0.5130442976951599
CI,336,789,13032,0.44580647349357605,0.49914664030075073
CI,336,789,13033,0.4669841229915619,0.5104164481163025
CI,336,789,13034,0.5140893459320068,0.5271061658859253
CI,336,789,13035,0.5183482766151428,0.5314456820487976
CI,336,789,13036,0.5471323728561401,0.5341864824295044
CI,336,789,13037,0.5503236651420593,0.5387664437294006
CI,336,789,13038,0.5154201984405518,0.5261632204055786
CI,336,789,13039,0.49526432156562805,0.5224966406822205
CI,336,789,13040,0.4536663591861725,0.5038782358169556
CI,336,789,13041,0.4711359739303589,0.5138347148895264
CI,336,789,13042,0.5063762068748474,0.5246244072914124
CI,336,789,13043,0.513689398765564,0.5282906889915466
CI,336,789,13044,0.5535922050476074,0.5370811223983765
CI,336,789,13045,0.5555280447006226,0.5392875075340271
